Date,Price,,Days since 01/01/2000,,,,,,,,,,,,
10-Jun-05,2.893,,1987,,,,,,,,,,,,
9-Jun-05,2.8942,,1986,,,,,,,,,,,,
8-Jun-05,2.894,,1985,,,,,,,,,,,,
7-Jun-05,2.8937,,1984,,,,,,,,,,,,
6-Jun-05,2.8937,,1983,,,,,,,,,,,,
3-Jun-05,2.8913,,1980,,,,,,,,,,,,
2-Jun-05,2.8838,,1979,,,,,,,,,,,,
1-Jun-05,2.8838,,1978,,,,,,,,,,,,
31-May-05,2.882,,1977,,,,,,,,,,,,
30-May-05,2.8838,,1976,,,,,,,,,,,,
27-May-05,2.8838,,1973,,,,,,,,,,,,
26-May-05,2.8838,,1972,,,,,,,,,,,,
25-May-05,2.8862,,1971,,,,,,,,,,,,
24-May-05,2.8862,,1970,,,,,,,,,,,,
23-May-05,2.8838,,1969,,,,,,,,,,,,
20-May-05,2.8862,,1966,,,,,,,,,,,,
19-May-05,2.884,,1965,,,,,,,,,,,,
18-May-05,2.8838,,1964,,,,,,,,,,,,
17-May-05,2.885,,1963,,,,,,,,,,,,
16-May-05,2.8838,,1962,,,,,,,,,,,,
13-May-05,2.8937,,1959,,,,,,,,,,,,
12-May-05,2.8937,,1958,,,,,,,,,,,,
11-May-05,2.8963,,1957,,,,,,,,,,,,
10-May-05,2.8913,,1956,,,,,,,,,,,,
9-May-05,2.8937,,1955,,,,,,,,,,,,
6-May-05,2.897,,1952,,,,,,,,,,,,
5-May-05,2.8963,,1951,,,,,,,,,,,,
4-May-05,2.8963,,1950,,,,,,,,,,,,
3-May-05,2.8963,,1949,,,,,,,,,,,,
2-May-05,2.8987,,1948,,,,,,,,,,,,
29-Apr-05,2.9088,,1945,,,,,,,,,,,,
28-Apr-05,2.9088,,1944,,,,,,,,,,,,
27-Apr-05,2.9015,,1943,,,,,,,,,,,,
26-Apr-05,2.899,,1942,,,,,,,,,,,,
25-Apr-05,2.901,,1941,,,,,,,,,,,,
22-Apr-05,2.8987,,1938,,,,,,,,,,,,
21-Apr-05,2.9013,,1937,,,,,,,,,,,,
20-Apr-05,2.8987,,1936,,,,,,,,,,,,
19-Apr-05,2.9013,,1935,,,,,,,,,,,,
18-Apr-05,2.9013,,1934,,,,,,,,,,,,
15-Apr-05,2.8987,,1931,,,,,,,,,,,,
14-Apr-05,2.8887,,1930,,,,,,,,,,,,
13-Apr-05,2.8795,,1929,,,,,,,,,,,,
12-Apr-05,2.8913,,1928,,,,,,,,,,,,
11-Apr-05,2.8887,,1927,,,,,,,,,,,,
8-Apr-05,2.8937,,1924,,,,,,,,,,,,
7-Apr-05,2.8913,,1923,,,,,,,,,,,,
6-Apr-05,2.9037,,1922,,,,,,,,,,,,
5-Apr-05,2.9112,,1921,,,,,,,,,,,,
4-Apr-05,2.9185,,1920,,,,,,,,,,,,
1-Apr-05,2.9188,,1917,,,,,,,,,,,,
31-Mar-05,2.9162,,1916,,,,,,,,,,,,
30-Mar-05,2.9188,,1915,,,,,,,,,,,,
29-Mar-05,2.919,,1914,,,,,,,,,,,,
28-Mar-05,2.9212,,1913,,,,,,,,,,,,
25-Mar-05,2.9138,,1910,,,,,,,,,,,,
24-Mar-05,2.9138,,1909,,,,,,,,,,,,
23-Mar-05,2.9138,,1908,,,,,,,,,,,,
22-Mar-05,2.9088,,1907,,,,,,,,,,,,
21-Mar-05,2.9162,,1906,,,,,,,,,,,,
18-Mar-05,2.9162,,1903,,,,,,,,,,,,
17-Mar-05,2.917,,1902,,,,,,,,,,,,
16-Mar-05,2.9188,,1901,,,,,,,,,,,,
15-Mar-05,2.9162,,1900,,,,,,,,,,,,
14-Mar-05,2.92,,1899,,,,,,,,,,,,
11-Mar-05,2.9163,,1896,,,,,,,,,,,,
10-Mar-05,2.9312,,1895,,,,,,,,,,,,
9-Mar-05,2.931,,1894,,,,,,,,,,,,
8-Mar-05,2.93,,1893,,,,,,,,,,,,
7-Mar-05,2.9287,,1892,,,,,,,,,,,,
4-Mar-05,2.9363,,1889,,,,,,,,,,,,
3-Mar-05,2.9513,,1888,,,,,,,,,,,,
2-Mar-05,2.956,,1887,,,,,,,,,,,,
1-Mar-05,2.947,,1886,,,,,,,,,,,,
28-Feb-05,2.9387,,1885,,,,,,,,,,,,
25-Feb-05,2.9363,,1882,,,,,,,,,,,,
24-Feb-05,2.9338,,1881,,,,,,,,,,,,
23-Feb-05,2.9337,,1880,,,,,,,,,,,,
22-Feb-05,2.9215,,1879,,,,,,,,,,,,
21-Feb-05,2.9162,,1878,,,,,,,,,,,,
18-Feb-05,2.9162,,1875,,,,,,,,,,,,
17-Feb-05,2.905,,1874,,,,,,,,,,,,
16-Feb-05,2.8912,,1873,,,,,,,,,,,,
15-Feb-05,2.9038,,1872,,,,,,,,,,,,
14-Feb-05,2.9062,,1871,,,,,,,,,,,,
11-Feb-05,2.9112,,1868,,,,,,,,,,,,
10-Feb-05,2.9089,,1867,,,,,,,,,,,,
9-Feb-05,2.909,,1866,,,,,,,,,,,,
8-Feb-05,2.915,,1865,,,,,,,,,,,,
7-Feb-05,2.919,,1864,,,,,,,,,,,,
4-Feb-05,2.9188,,1861,,,,,,,,,,,,
3-Feb-05,2.9213,,1860,,,,,,,,,,,,
2-Feb-05,2.926,,1859,,,,,,,,,,,,
1-Feb-05,2.9238,,1858,,,,,,,,,,,,
31-Jan-05,2.9213,,1857,,,,,,,,,,,,
28-Jan-05,2.9255,,1854,,,,,,,,,,,,
27-Jan-05,2.925,,1853,,,,,,,,,,,,
26-Jan-05,2.9213,,1852,,,,,,,,,,,,
25-Jan-05,2.9213,,1851,,,,,,,,,,,,
24-Jan-05,2.9312,,1850,,,,,,,,,,,,
21-Jan-05,2.941,,1847,,,,,,,,,,,,
20-Jan-05,2.944,,1846,,,,,,,,,,,,
19-Jan-05,2.9638,,1845,,,,,,,,,,,,
18-Jan-05,2.936,,1844,,,,,,,,,,,,
17-Jan-05,2.9365,,1843,,,,,,,,,,,,
14-Jan-05,2.9363,,1840,,,,,,,,,,,,
13-Jan-05,2.9337,,1839,,,,,,,,,,,,
12-Jan-05,2.9438,,1838,,,,,,,,,,,,
11-Jan-05,2.9615,,1837,,,,,,,,,,,,
10-Jan-05,2.9663,,1836,,,,,,,,,,,,
7-Jan-05,2.9695,,1833,,,,,,,,,,,,
6-Jan-05,2.9638,,1832,,,,,,,,,,,,
5-Jan-05,2.9688,,1831,,,,,,,,,,,,
4-Jan-05,2.9638,,1830,,,,,,,,,,,,
3-Jan-05,2.9688,,1829,,,,,,,,,,,,
31-Dec-04,2.9725,,1826,,,,,,,,,,,,
30-Dec-04,2.9737,,1825,,,,,,,,,,,,
29-Dec-04,2.9787,,1824,,,,,,,,,,,,
28-Dec-04,2.974,,1823,,,,,,,,,,,,
27-Dec-04,2.9612,,1822,,,,,,,,,,,,
24-Dec-04,2.9538,,1819,,,,,,,,,,,,
23-Dec-04,2.9537,,1818,,,,,,,,,,,,
22-Dec-04,2.9612,,1817,,,,,,,,,,,,
21-Dec-04,2.964,,1816,,,,,,,,,,,,
20-Dec-04,2.9625,,1815,,,,,,,,,,,,
17-Dec-04,2.9775,,1812,,,,,,,,,,,,
16-Dec-04,2.9888,,1811,,,,,,,,,,,,
15-Dec-04,2.977,,1810,,,,,,,,,,,,
14-Dec-04,2.9787,,1809,,,,,,,,,,,,
13-Dec-04,2.9737,,1808,,,,,,,,,,,,
10-Dec-04,2.978,,1805,,,,,,,,,,,,
9-Dec-04,2.9763,,1804,,,,,,,,,,,,
8-Dec-04,2.9763,,1803,,,,,,,,,,,,
7-Dec-04,2.9763,,1802,,,,,,,,,,,,
6-Dec-04,2.9838,,1801,,,,,,,,,,,,
3-Dec-04,2.9763,,1798,,,,,,,,,,,,
2-Dec-04,2.9612,,1797,,,,,,,,,,,,
1-Dec-04,2.945,,1796,,,,,,,,,,,,
30-Nov-04,2.945,,1795,,,,,,,,,,,,
29-Nov-04,2.9512,,1794,,,,,,,,,,,,
26-Nov-04,2.9425,,1791,,,,,,,,,,,,
25-Nov-04,2.9425,,1790,,,,,,,,,,,,
24-Nov-04,2.9425,,1789,,,,,,,,,,,,
23-Nov-04,2.939,,1788,,,,,,,,,,,,
22-Nov-04,2.9512,,1787,,,,,,,,,,,,
19-Nov-04,2.9438,,1784,,,,,,,,,,,,
18-Nov-04,2.94,,1783,,,,,,,,,,,,
17-Nov-04,2.935,,1782,,,,,,,,,,,,
16-Nov-04,2.9655,,1781,,,,,,,,,,,,
15-Nov-04,2.955,,1780,,,,,,,,,,,,
12-Nov-04,2.9695,,1777,,,,,,,,,,,,
11-Nov-04,2.969,,1776,,,,,,,,,,,,
10-Nov-04,2.9695,,1775,,,,,,,,,,,,
9-Nov-04,2.969,,1774,,,,,,,,,,,,
8-Nov-04,2.973,,1773,,,,,,,,,,,,
5-Nov-04,2.9625,,1770,,,,,,,,,,,,
4-Nov-04,2.9605,,1769,,,,,,,,,,,,
3-Nov-04,2.959,,1768,,,,,,,,,,,,
2-Nov-04,2.9585,,1767,,,,,,,,,,,,
1-Nov-04,2.9685,,1766,,,,,,,,,,,,
29-Oct-04,2.97,,1763,,,,,,,,,,,,
28-Oct-04,2.979,,1762,,,,,,,,,,,,
27-Oct-04,2.972,,1761,,,,,,,,,,,,
26-Oct-04,2.973,,1760,,,,,,,,,,,,
25-Oct-04,2.9695,,1759,,,,,,,,,,,,
22-Oct-04,2.9615,,1756,,,,,,,,,,,,
21-Oct-04,2.957,,1755,,,,,,,,,,,,
20-Oct-04,2.959,,1754,,,,,,,,,,,,
19-Oct-04,2.9625,,1753,,,,,,,,,,,,
18-Oct-04,2.968,,1752,,,,,,,,,,,,
15-Oct-04,2.965,,1749,,,,,,,,,,,,
14-Oct-04,2.976,,1748,,,,,,,,,,,,
13-Oct-04,2.971,,1747,,,,,,,,,,,,
12-Oct-04,2.9665,,1746,,,,,,,,,,,,
11-Oct-04,2.968,,1745,,,,,,,,,,,,
8-Oct-04,2.969,,1742,,,,,,,,,,,,
7-Oct-04,2.9725,,1741,,,,,,,,,,,,
6-Oct-04,2.97,,1740,,,,,,,,,,,,
5-Oct-04,2.9875,,1739,,,,,,,,,,,,
4-Oct-04,2.9675,,1738,,,,,,,,,,,,
1-Oct-04,2.9875,,1735,,,,,,,,,,,,
30-Sep-04,2.9805,,1734,,,,,,,,,,,,
29-Sep-04,2.984,,1733,,,,,,,,,,,,
28-Sep-04,2.989,,1732,,,,,,,,,,,,
27-Sep-04,2.994,,1731,,,,,,,,,,,,
24-Sep-04,2.996,,1728,,,,,,,,,,,,
23-Sep-04,2.9935,,1727,,,,,,,,,,,,
22-Sep-04,2.995,,1726,,,,,,,,,,,,
21-Sep-04,3.003,,1725,,,,,,,,,,,,
20-Sep-04,2.9945,,1724,,,,,,,,,,,,
17-Sep-04,2.99,,1721,,,,,,,,,,,,
16-Sep-04,2.9955,,1720,,,,,,,,,,,,
15-Sep-04,2.9795,,1719,,,,,,,,,,,,
14-Sep-04,2.988,,1718,,,,,,,,,,,,
13-Sep-04,2.997,,1717,,,,,,,,,,,,
10-Sep-04,3.0115,,1714,,,,,,,,,,,,
9-Sep-04,3.0025,,1713,,,,,,,,,,,,
8-Sep-04,3,,1712,,,,,,,,,,,,
7-Sep-04,2.9935,,1711,,,,,,,,,,,,
6-Sep-04,2.9995,,1710,,,,,,,,,,,,
3-Sep-04,2.9962,,1707,,,,,,,,,,,,
2-Sep-04,3.0025,,1706,,,,,,,,,,,,
1-Sep-04,3.003,,1705,,,,,,,,,,,,
31-Aug-04,2.997,,1704,,,,,,,,,,,,
30-Aug-04,3.007,,1703,,,,,,,,,,,,
27-Aug-04,3.0085,,1700,,,,,,,,,,,,
26-Aug-04,3.0065,,1699,,,,,,,,,,,,
25-Aug-04,2.99,,1698,,,,,,,,,,,,
24-Aug-04,2.995,,1697,,,,,,,,,,,,
23-Aug-04,3.01,,1696,,,,,,,,,,,,
20-Aug-04,3.0085,,1693,,,,,,,,,,,,
19-Aug-04,3.007,,1692,,,,,,,,,,,,
18-Aug-04,3.0105,,1691,,,,,,,,,,,,
17-Aug-04,3.0125,,1690,,,,,,,,,,,,
16-Aug-04,3.015,,1689,,,,,,,,,,,,
13-Aug-04,3.015,,1686,,,,,,,,,,,,
12-Aug-04,3.012,,1685,,,,,,,,,,,,
11-Aug-04,3.0245,,1684,,,,,,,,,,,,
10-Aug-04,3.016,,1683,,,,,,,,,,,,
9-Aug-04,3.0205,,1682,,,,,,,,,,,,
6-Aug-04,2.96,,1679,,,,,,,,,,,,
5-Aug-04,3.06,,1678,,,,,,,,,,,,
4-Aug-04,3.024,,1677,,,,,,,,,,,,
3-Aug-04,2.997,,1676,,,,,,,,,,,,
2-Aug-04,2.987,,1675,,,,,,,,,,,,
30-Jul-04,2.98,,1672,,,,,,,,,,,,
29-Jul-04,2.976,,1671,,,,,,,,,,,,
28-Jul-04,2.971,,1670,,,,,,,,,,,,
27-Jul-04,2.971,,1669,,,,,,,,,,,,
26-Jul-04,2.977,,1668,,,,,,,,,,,,
23-Jul-04,2.9665,,1665,,,,,,,,,,,,
22-Jul-04,2.957,,1664,,,,,,,,,,,,
21-Jul-04,2.9525,,1663,,,,,,,,,,,,
20-Jul-04,2.9485,,1662,,,,,,,,,,,,
19-Jul-04,2.943,,1661,,,,,,,,,,,,
16-Jul-04,2.943,,1658,,,,,,,,,,,,
15-Jul-04,2.9445,,1657,,,,,,,,,,,,
14-Jul-04,2.945,,1656,,,,,,,,,,,,
13-Jul-04,2.9485,,1655,,,,,,,,,,,,
12-Jul-04,2.9535,,1654,,,,,,,,,,,,
9-Jul-04,2.95,,1651,,,,,,,,,,,,
8-Jul-04,2.9575,,1650,,,,,,,,,,,,
7-Jul-04,2.9463,,1649,,,,,,,,,,,,
6-Jul-04,2.9405,,1648,,,,,,,,,,,,
5-Jul-04,2.946,,1647,,,,,,,,,,,,
2-Jul-04,2.946,,1644,,,,,,,,,,,,
1-Jul-04,2.955,,1643,,,,,,,,,,,,
30-Jun-04,2.96,,1642,,,,,,,,,,,,
29-Jun-04,2.965,,1641,,,,,,,,,,,,
28-Jun-04,2.9625,,1640,,,,,,,,,,,,
25-Jun-04,2.955,,1637,,,,,,,,,,,,
24-Jun-04,2.9475,,1636,,,,,,,,,,,,
23-Jun-04,2.941,,1635,,,,,,,,,,,,
22-Jun-04,2.96,,1634,,,,,,,,,,,,
21-Jun-04,2.97,,1633,,,,,,,,,,,,
18-Jun-04,2.967,,1630,,,,,,,,,,,,
17-Jun-04,2.959,,1629,,,,,,,,,,,,
16-Jun-04,2.955,,1628,,,,,,,,,,,,
15-Jun-04,2.9525,,1627,,,,,,,,,,,,
14-Jun-04,2.962,,1626,,,,,,,,,,,,
11-Jun-04,2.9688,,1623,,,,,,,,,,,,
10-Jun-04,2.965,,1622,,,,,,,,,,,,
9-Jun-04,2.96,,1621,,,,,,,,,,,,
8-Jun-04,2.9665,,1620,,,,,,,,,,,,
7-Jun-04,2.9715,,1619,,,,,,,,,,,,
4-Jun-04,2.9705,,1616,,,,,,,,,,,,
3-Jun-04,2.97,,1615,,,,,,,,,,,,
2-Jun-04,2.96,,1614,,,,,,,,,,,,
1-Jun-04,2.965,,1613,,,,,,,,,,,,
31-May-04,2.961,,1612,,,,,,,,,,,,
28-May-04,2.9625,,1609,,,,,,,,,,,,
27-May-04,2.9525,,1608,,,,,,,,,,,,
26-May-04,2.9525,,1607,,,,,,,,,,,,
25-May-04,2.9525,,1606,,,,,,,,,,,,
24-May-04,2.9525,,1605,,,,,,,,,,,,
21-May-04,2.9525,,1602,,,,,,,,,,,,
20-May-04,2.949,,1601,,,,,,,,,,,,
19-May-04,2.908,,1600,,,,,,,,,,,,
18-May-04,2.908,,1599,,,,,,,,,,,,
17-May-04,2.908,,1598,,,,,,,,,,,,
14-May-04,2.901,,1595,,,,,,,,,,,,
13-May-04,2.922,,1594,,,,,,,,,,,,
12-May-04,2.9175,,1593,,,,,,,,,,,,
11-May-04,2.8487,,1592,,,,,,,,,,,,
10-May-04,2.9165,,1591,,,,,,,,,,,,
7-May-04,2.9188,,1588,,,,,,,,,,,,
6-May-04,2.8725,,1587,,,,,,,,,,,,
5-May-04,2.8662,,1586,,,,,,,,,,,,
4-May-04,2.8587,,1585,,,,,,,,,,,,
3-May-04,2.8513,,1584,,,,,,,,,,,,
30-Apr-04,2.84,,1581,,,,,,,,,,,,
29-Apr-04,2.8575,,1580,,,,,,,,,,,,
28-Apr-04,2.852,,1579,,,,,,,,,,,,
27-Apr-04,2.8338,,1578,,,,,,,,,,,,
26-Apr-04,2.8325,,1577,,,,,,,,,,,,
23-Apr-04,2.855,,1574,,,,,,,,,,,,
22-Apr-04,2.866,,1573,,,,,,,,,,,,
21-Apr-04,2.8525,,1572,,,,,,,,,,,,
20-Apr-04,2.837,,1571,,,,,,,,,,,,
19-Apr-04,2.8275,,1570,,,,,,,,,,,,
16-Apr-04,2.8175,,1567,,,,,,,,,,,,
15-Apr-04,2.8187,,1566,,,,,,,,,,,,
14-Apr-04,2.8155,,1565,,,,,,,,,,,,
13-Apr-04,2.8137,,1564,,,,,,,,,,,,
12-Apr-04,2.81,,1563,,,,,,,,,,,,
9-Apr-04,2.808,,1560,,,,,,,,,,,,
8-Apr-04,2.805,,1559,,,,,,,,,,,,
7-Apr-04,2.805,,1558,,,,,,,,,,,,
6-Apr-04,2.83,,1557,,,,,,,,,,,,
5-Apr-04,2.8487,,1556,,,,,,,,,,,,
2-Apr-04,2.85,,1553,,,,,,,,,,,,
1-Apr-04,2.845,,1552,,,,,,,,,,,,
31-Mar-04,2.86,,1551,,,,,,,,,,,,
30-Mar-04,2.8563,,1550,,,,,,,,,,,,
29-Mar-04,2.872,,1549,,,,,,,,,,,,
26-Mar-04,2.88,,1546,,,,,,,,,,,,
25-Mar-04,2.877,,1545,,,,,,,,,,,,
24-Mar-04,2.877,,1544,,,,,,,,,,,,
23-Mar-04,2.872,,1543,,,,,,,,,,,,
22-Mar-04,2.87,,1542,,,,,,,,,,,,
19-Mar-04,2.89,,1539,,,,,,,,,,,,
18-Mar-04,2.89,,1538,,,,,,,,,,,,
17-Mar-04,2.89,,1537,,,,,,,,,,,,
16-Mar-04,2.9,,1536,,,,,,,,,,,,
15-Mar-04,2.908,,1535,,,,,,,,,,,,
12-Mar-04,2.914,,1532,,,,,,,,,,,,
11-Mar-04,2.9125,,1531,,,,,,,,,,,,
10-Mar-04,2.9175,,1530,,,,,,,,,,,,
9-Mar-04,2.908,,1529,,,,,,,,,,,,
8-Mar-04,2.932,,1528,,,,,,,,,,,,
5-Mar-04,2.9287,,1525,,,,,,,,,,,,
4-Mar-04,2.9225,,1524,,,,,,,,,,,,
3-Mar-04,2.9085,,1523,,,,,,,,,,,,
2-Mar-04,2.9165,,1522,,,,,,,,,,,,
1-Mar-04,2.9175,,1521,,,,,,,,,,,,
27-Feb-04,2.9225,,1518,,,,,,,,,,,,
26-Feb-04,2.9287,,1517,,,,,,,,,,,,
25-Feb-04,2.9238,,1516,,,,,,,,,,,,
24-Feb-04,2.915,,1515,,,,,,,,,,,,
23-Feb-04,2.9225,,1514,,,,,,,,,,,,
20-Feb-04,2.929,,1511,,,,,,,,,,,,
19-Feb-04,2.9325,,1510,,,,,,,,,,,,
18-Feb-04,2.9375,,1509,,,,,,,,,,,,
17-Feb-04,2.9275,,1508,,,,,,,,,,,,
16-Feb-04,2.9175,,1507,,,,,,,,,,,,
13-Feb-04,2.9175,,1504,,,,,,,,,,,,
12-Feb-04,2.9275,,1503,,,,,,,,,,,,
11-Feb-04,2.94,,1502,,,,,,,,,,,,
10-Feb-04,2.935,,1501,,,,,,,,,,,,
9-Feb-04,2.935,,1500,,,,,,,,,,,,
6-Feb-04,2.9525,,1497,,,,,,,,,,,,
5-Feb-04,2.955,,1496,,,,,,,,,,,,
4-Feb-04,2.94,,1495,,,,,,,,,,,,
3-Feb-04,2.8415,,1494,,,,,,,,,,,,
2-Feb-04,2.925,,1493,,,,,,,,,,,,
30-Jan-04,2.9275,,1490,,,,,,,,,,,,
29-Jan-04,2.91,,1489,,,,,,,,,,,,
28-Jan-04,2.91,,1488,,,,,,,,,,,,
27-Jan-04,2.9075,,1487,,,,,,,,,,,,
26-Jan-04,2.91,,1486,,,,,,,,,,,,
23-Jan-04,2.9085,,1483,,,,,,,,,,,,
22-Jan-04,2.9075,,1482,,,,,,,,,,,,
21-Jan-04,2.9075,,1481,,,,,,,,,,,,
20-Jan-04,2.8925,,1480,,,,,,,,,,,,
19-Jan-04,2.88,,1479,,,,,,,,,,,,
16-Jan-04,2.88,,1476,,,,,,,,,,,,
15-Jan-04,2.865,,1475,,,,,,,,,,,,
14-Jan-04,2.875,,1474,,,,,,,,,,,,
13-Jan-04,2.8625,,1473,,,,,,,,,,,,
12-Jan-04,2.8475,,1472,,,,,,,,,,,,
9-Jan-04,2.8925,,1469,,,,,,,,,,,,
8-Jan-04,2.8925,,1468,,,,,,,,,,,,
7-Jan-04,2.8865,,1467,,,,,,,,,,,,
6-Jan-04,2.8625,,1466,,,,,,,,,,,,
5-Jan-04,2.8775,,1465,,,,,,,,,,,,
2-Jan-04,2.9175,,1462,,,,,,,,,,,,
31-Dec-03,2.926,,1460,,,,,,,,,,,,
30-Dec-03,2.9375,,1459,,,,,,,,,,,,
29-Dec-03,2.9425,,1458,,,,,,,,,,,,
26-Dec-03,2.9525,,1455,,,,,,,,,,,,
25-Dec-03,2.955,,1454,,,,,,,,,,,,
24-Dec-03,2.955,,1453,,,,,,,,,,,,
23-Dec-03,2.9603,,1452,,,,,,,,,,,,
22-Dec-03,2.9575,,1451,,,,,,,,,,,,
19-Dec-03,2.9625,,1448,,,,,,,,,,,,
18-Dec-03,2.9675,,1447,,,,,,,,,,,,
17-Dec-03,2.9625,,1446,,,,,,,,,,,,
16-Dec-03,2.9675,,1445,,,,,,,,,,,,
15-Dec-03,2.9625,,1444,,,,,,,,,,,,
12-Dec-03,2.9575,,1441,,,,,,,,,,,,
11-Dec-03,2.9475,,1440,,,,,,,,,,,,
10-Dec-03,2.9375,,1439,,,,,,,,,,,,
9-Dec-03,2.9375,,1438,,,,,,,,,,,,
8-Dec-03,2.969,,1437,,,,,,,,,,,,
5-Dec-03,2.9675,,1434,,,,,,,,,,,,
4-Dec-03,2.968,,1433,,,,,,,,,,,,
3-Dec-03,2.9725,,1432,,,,,,,,,,,,
2-Dec-03,2.9775,,1431,,,,,,,,,,,,
1-Dec-03,2.9775,,1430,,,,,,,,,,,,
28-Nov-03,2.995,,1427,,,,,,,,,,,,
27-Nov-03,2.975,,1426,,,,,,,,,,,,
26-Nov-03,2.975,,1425,,,,,,,,,,,,
25-Nov-03,2.9175,,1424,,,,,,,,,,,,
24-Nov-03,2.8975,,1423,,,,,,,,,,,,
21-Nov-03,2.8885,,1420,,,,,,,,,,,,
20-Nov-03,2.8775,,1419,,,,,,,,,,,,
19-Nov-03,2.8675,,1418,,,,,,,,,,,,
18-Nov-03,2.8625,,1417,,,,,,,,,,,,
17-Nov-03,2.8675,,1416,,,,,,,,,,,,
14-Nov-03,2.8675,,1413,,,,,,,,,,,,
13-Nov-03,2.8625,,1412,,,,,,,,,,,,
12-Nov-03,2.8525,,1411,,,,,,,,,,,,
11-Nov-03,2.85,,1410,,,,,,,,,,,,
10-Nov-03,2.8475,,1409,,,,,,,,,,,,
7-Nov-03,2.848,,1406,,,,,,,,,,,,
6-Nov-03,2.855,,1405,,,,,,,,,,,,
5-Nov-03,2.8525,,1404,,,,,,,,,,,,
4-Nov-03,2.8525,,1403,,,,,,,,,,,,
3-Nov-03,2.8575,,1402,,,,,,,,,,,,
31-Oct-03,2.865,,1399,,,,,,,,,,,,
30-Oct-03,2.8675,,1398,,,,,,,,,,,,
29-Oct-03,2.8525,,1397,,,,,,,,,,,,
28-Oct-03,2.8475,,1396,,,,,,,,,,,,
27-Oct-03,2.8375,,1395,,,,,,,,,,,,
24-Oct-03,2.8375,,1392,,,,,,,,,,,,
23-Oct-03,2.8475,,1391,,,,,,,,,,,,
22-Oct-03,2.8425,,1390,,,,,,,,,,,,
21-Oct-03,2.8525,,1389,,,,,,,,,,,,
20-Oct-03,2.8525,,1388,,,,,,,,,,,,
17-Oct-03,2.8425,,1385,,,,,,,,,,,,
16-Oct-03,2.8425,,1384,,,,,,,,,,,,
15-Oct-03,2.84,,1383,,,,,,,,,,,,
14-Oct-03,2.8375,,1382,,,,,,,,,,,,
13-Oct-03,2.8325,,1381,,,,,,,,,,,,
10-Oct-03,2.8375,,1378,,,,,,,,,,,,
9-Oct-03,2.8375,,1377,,,,,,,,,,,,
8-Oct-03,2.8575,,1376,,,,,,,,,,,,
7-Oct-03,2.8725,,1375,,,,,,,,,,,,
6-Oct-03,2.8625,,1374,,,,,,,,,,,,
3-Oct-03,2.8825,,1371,,,,,,,,,,,,
2-Oct-03,2.9025,,1370,,,,,,,,,,,,
1-Oct-03,2.9025,,1369,,,,,,,,,,,,
30-Sep-03,2.9175,,1368,,,,,,,,,,,,
29-Sep-03,2.9075,,1367,,,,,,,,,,,,
26-Sep-03,2.9075,,1364,,,,,,,,,,,,
25-Sep-03,2.8925,,1363,,,,,,,,,,,,
24-Sep-03,2.9,,1362,,,,,,,,,,,,
23-Sep-03,2.8975,,1361,,,,,,,,,,,,
22-Sep-03,2.9025,,1360,,,,,,,,,,,,
19-Sep-03,2.9125,,1357,,,,,,,,,,,,
18-Sep-03,2.9075,,1356,,,,,,,,,,,,
17-Sep-03,2.9,,1355,,,,,,,,,,,,
16-Sep-03,2.889,,1354,,,,,,,,,,,,
15-Sep-03,2.889,,1353,,,,,,,,,,,,
12-Sep-03,2.8975,,1350,,,,,,,,,,,,
11-Sep-03,2.8975,,1349,,,,,,,,,,,,
10-Sep-03,2.9325,,1348,,,,,,,,,,,,
9-Sep-03,2.9375,,1347,,,,,,,,,,,,
8-Sep-03,2.9375,,1346,,,,,,,,,,,,
5-Sep-03,2.9325,,1343,,,,,,,,,,,,
4-Sep-03,2.9525,,1342,,,,,,,,,,,,
3-Sep-03,2.9775,,1341,,,,,,,,,,,,
2-Sep-03,2.978,,1340,,,,,,,,,,,,
1-Sep-03,2.9575,,1339,,,,,,,,,,,,
29-Aug-03,2.9575,,1336,,,,,,,,,,,,
28-Aug-03,2.9475,,1335,,,,,,,,,,,,
27-Aug-03,2.9475,,1334,,,,,,,,,,,,
26-Aug-03,2.9375,,1333,,,,,,,,,,,,
25-Aug-03,2.925,,1332,,,,,,,,,,,,
22-Aug-03,2.945,,1329,,,,,,,,,,,,
21-Aug-03,2.9475,,1328,,,,,,,,,,,,
20-Aug-03,2.9125,,1327,,,,,,,,,,,,
19-Aug-03,2.8925,,1326,,,,,,,,,,,,
18-Aug-03,2.895,,1325,,,,,,,,,,,,
15-Aug-03,2.8975,,1322,,,,,,,,,,,,
14-Aug-03,2.8925,,1321,,,,,,,,,,,,
13-Aug-03,2.8875,,1320,,,,,,,,,,,,
12-Aug-03,2.888,,1319,,,,,,,,,,,,
11-Aug-03,2.9125,,1318,,,,,,,,,,,,
8-Aug-03,2.9275,,1315,,,,,,,,,,,,
7-Aug-03,2.9275,,1314,,,,,,,,,,,,
6-Aug-03,2.9275,,1313,,,,,,,,,,,,
5-Aug-03,2.9375,,1312,,,,,,,,,,,,
4-Aug-03,2.948,,1311,,,,,,,,,,,,
1-Aug-03,2.9375,,1308,,,,,,,,,,,,
31-Jul-03,2.9175,,1307,,,,,,,,,,,,
30-Jul-03,2.9025,,1306,,,,,,,,,,,,
29-Jul-03,2.8425,,1305,,,,,,,,,,,,
28-Jul-03,2.8325,,1304,,,,,,,,,,,,
25-Jul-03,2.8225,,1301,,,,,,,,,,,,
